asteroid_id,mass,size,velocity,direction_x,direction_y,direction_z,position_x,position_y,position_z,attraction_x,attraction_y,attraction_z
1436,7.780650363240799e+17,876.32,8.31,11830.57,805580.56,968011.92,27626.63,351706.35,282213.01,-137352753036.76309,-10258460242.278814,-26466333390.159668
1437,3.292131911526851e+17,874.05,21.95,157391.25,394964.84,931263.57,596405.65,79408.71,587918.71,9523471440.909054,-37838972958.88249,13448377986.447702
1438,6.481061526920365e+17,966.67,10.07,423825.17,780628.2,704218.86,563235.88,199893.1,845875.65,6587151035.953026,-51267801482.30747,62312231919.962746
1439,4.183647465112734e+17,812.91,9.99,245844.46,960978.73,769573.29,529897.91,268961.48,227843.77,4801118376.278393,-44006179629.679985,-42274974956.72244
1440,1.3474528701875752e+17,446.67,18.54,83626.97,570764.34,615388.88,171886.71,239550.84,825748.86,-21681493003.61181,2022080289.7435083,14277173322.494467
1441,4.433149253641251e+17,466.08,48.97,562940.93,270049.52,912231.45,724924.25,596544.46,774630.49,59652475761.779915,49634834018.31318,-11077400123.131618
1442,8.139322351055164e+17,547.72,18.18,558047.42,918249.46,240514.59,374785.68,506917.1,139375.02,-32696535063.60636,18383438942.85701,-105924134305.79663
1443,1.7980052584768675e+17,265.3,34.92,219105.69,525649.25,799080.43,43952.28,206925.87,585497.41,-25757312961.862656,-11758159458.997772,-864786208.1143043
1444,1.5601490257285514e+17,823.18,32.53,608702.61,204939.05,772442.39,251085.01,429377.26,189685.98,-10032275487.505116,553969891.1673255,-19528695323.928703
1445,6.094346533381678e+17,733.15,5.91,664229.28,50788.38,564554.93,960695.82,715017.23,966820.87,48612863534.62998,2680965431.9099326,90396026858.70827
1446,5.868592968723183e+17,303.72,8.37,74996.3,297449.44,160489.05,434909.85,320356.07,778999.64,-19840783809.909702,-10104666161.734795,50684191936.35841
1447,7.380362717554222e+17,431.65,49.76,941195.48,955343.57,319783.46,414934.24,669900.47,354390.2,6498802024.817871,28181194140.476448,-28082375241.01484
1448,6.599770527060827e+17,724.04,21.27,498228.03,234403.23,278100.24,723576.75,318409.13,180985.19,15882774202.204298,-33521985681.394165,-29803053337.35746
1449,2.880433104136342e+17,32.8,25.53,560306.23,826079.47,351871.87,183961.4,906994.83,732836.32,-21451225062.603767,28213249300.06373,12962091613.71831
1450,3.979337323061598e+17,883.34,23.03,712894.59,143828.63,730844.82,472943.86,349641.72,986249.88,-5685659000.79724,-8322812095.756602,71173300057.80655
1451,5.2042630620694803e+17,175.87,11.32,693633.51,952856.93,371625.75,366970.91,571896.63,205967.17,-29110192186.87063,31069803281.282173,-56507948652.49344
1452,4.86359702699835e+17,806.53,39.55,428326.34,30929.26,176194.06,83610.26,121783.68,511155.88,-53280089838.894775,-38883527834.17909,3744932452.169792
1453,4.163440379769965e+17,315.99,12.8,19149.57,815573.49,323883.72,622411.59,59331.83,445305.33,15587951368.644701,-61635768740.045166,1120126374.5533683
1454,2.640030973285318e+17,179.72,31.35,837693.65,753505.33,414236.3,235957.14,114456.96,359245.99,-14553531409.659155,-30395654226.149986,-6688212028.193419
1455,7.369344080823639e+17,280.84,5.9,123113.61,895394.31,138528.72,987967.32,205146.47,435863.85,102577022399.58386,-39445773636.34508,-7750336264.32003
1456,3.6054792107359674e+17,718.17,40.75,381707.84,508354.83,911753.05,474252.04,383508.75,553440.81,-65572202795.30051,-18498788542.708694,-6021829233.8368845
1457,2.6871988452325875e+17,408.4,21.35,788390.73,349604.17,747602.78,143136.98,29663.9,290681.66,-21828886157.43155,-36622569815.592316,-8157211200.119076
1458,5.445055715094289e+17,266.51,24.04,465078.76,75551.34,53058.9,137952.87,358511.81,353754.43,-56009289970.88942,-12487328395.179726,-1309415128.8533285
1459,5.904759252081062e+17,342.44,24.9,333489.89,228205.2,337755.67,425428.9,247048.45,98846.88,-8890786258.464264,-26954363238.603474,-77686153210.08934
1460,9.632129574608902e+17,479.15,16.99,650800.64,953129.33,54824.52,872735.02,807312.36,364880.69,95915603706.52406,64845398562.345406,-70866920600.01872
1461,8.84455110585573e+17,940.32,43.1,795607.34,634901.36,602968.84,293749.61,815911.26,622374.65,-48203688038.321526,85592247474.96852,19295904362.11348
1462,3.9706869493966074e+17,210.37,30.0,185940.57,852487.07,54437.24,440211.86,422187.39,505114.41,-2985922326.4287615,-22626893834.413345,4248485039.4324026
1463,7.198819573069192e+17,664.11,21.99,238461.54,974182.92,711962.55,675918.24,315112.2,65597.71,18662441597.91819,3283432772.368368,-109129350053.80447
1464,7.146758023752584e+17,926.15,48.48,591145.62,809848.31,839529.28,668489.98,781913.93,450824.17,9187969293.4564,66183999042.35977,-168354264763.9112
1465,6.18694458432184e+17,710.63,24.13,122475.35,748359.21,760697.63,255367.82,899667.45,901875.1,-122127930086.19862,65065449442.775375,73247500234.68332
1466,5.2175670418106726e+17,132.4,8.19,597867.75,511.78,191767.84,874732.56,212850.27,356910.59,61142596107.04456,-39953176838.6074,-13563413279.22742
1467,6.04746601901773e+17,393.29,35.7,161345.43,665755.77,820803.74,578121.53,608096.13,258520.16,16291272506.129995,36342631178.67112,-30176963512.439907
1468,5.114325703660751e+17,711.4,48.95,664811.45,880515.47,785681.48,989294.48,138834.79,981906.63,50059232721.91984,-28771453740.837917,43011887696.340126
1469,3.990257235921264e+17,738.41,21.09,259609.81,66053.81,509944.47,532484.45,752905.01,864130.52,-5973756299.89743,18679659261.287804,48068975789.33065
1470,7.333839386857681e+17,439.13,35.25,259983.19,121031.82,147426.96,760263.8,3898.48,574249.52,43586554793.8391,-113209296768.73401,5775553219.60335
1471,1.2007153236178394e+17,489.66,35.71,874369.28,741609.51,330393.66,141694.43,394121.57,331564.84,-11980510220.000895,334690547.92901087,-2663478384.243271
1472,3.083444378098128e+17,105.73,45.06,579335.54,724198.59,4668.1,833288.72,642825.23,404687.3,35810110079.77795,14035089541.860407,-24051281441.344574
1473,9.510211169032401e+17,884.35,47.17,488128.2,492818.9,836143.49,856429.86,390155.07,88585.84,106374205616.46605,-6188485170.387028,-92427620966.16368
1474,7.715350888167084e+17,774.94,7.12,846485.68,800700.2,239519.11,662528.64,830205.73,603847.88,39949250898.39264,79401155652.66089,49167201658.10416
1475,2.0988029181956483e+17,628.62,37.71,644068.74,830649.3,888660.59,433917.78,677497.01,728019.82,-2322610660.242194,9301232745.763493,12837450013.819138
1476,6.6029410988253e+17,605.04,29.76,634150.58,984061.86,335086.88,597152.96,135430.17,265091.99,22116752101.10343,-79031380387.7781,-50442862796.050476
1477,5.459638873220961e+16,133.12,7.77,16152.31,301001.03,654087.96,199237.9,939779.18,769123.58,-3678857455.9821253,7379220653.697834,2568637575.24531
1478,7.175669715058632e+17,164.88,14.62,525794.4,953258.4,694918.04,950791.02,131839.22,640723.3,113107628788.35542,-69634848576.34766,2191865454.565753
1479,1.948361043315847e+16,65.5,21.13,625703.01,125812.23,236845.18,592316.08,174246.77,751837.31,2599865523.296762,-2101063160.6720624,1017887186.325042
1480,4.003925396724538e+17,416.6,21.7,661271.6,204448.35,941197.46,798958.39,650943.8,820127.6,42558239087.41642,28934114819.9285,33072724779.256958
1481,4.886049873372821e+17,927.92,49.38,595903.04,690270.54,333479.84,367308.93,917634.91,592656.8,-10046713216.884068,71080307243.7717,-15927165674.590979
1482,7.043054542094027e+16,880.73,38.95,530164.73,173213.62,211794.0,852243.14,560473.19,695473.12,7394675966.482147,1091373568.5033984,1855155782.316649
1483,6.122271626630772e+17,730.78,48.64,327242.79,864106.97,339122.31,775033.29,313476.75,712004.97,45644908152.14465,-23132594305.046223,13803812000.878168
1484,9.691622001729472e+17,170.94,43.3,674691.82,593376.45,970293.06,285182.81,780783.8,850111.49,-22541606635.73868,35182297693.09348,89878755205.33183
1485,8.170562033500851e+17,717.66,48.67,533691.85,528359.04,658127.83,835150.71,31261.71,135032.34,43080801081.30462,-110830637437.51031,-58251249276.59396
1486,9.644133680390836e+17,765.81,33.0,935930.73,10221.32,680627.12,702707.42,395006.47,358834.95,29403263409.292854,-45898918307.73357,-21727844696.151077
1487,6.074599297533546e+17,241.1,8.62,810394.95,623249.81,921823.39,741061.92,363409.0,43647.66,25761471117.03248,-13843651184.331188,-90417337898.60252
1488,2.1942195270687046e+17,652.94,9.88,409575.4,579237.28,111035.11,428126.27,239055.97,156111.36,-6203811156.833566,-9305823807.924257,-24617920230.517857
1489,9.51530591234542e+17,855.28,18.36,167508.69,679022.87,626882.57,389646.41,774663.32,713099.95,-14227041398.4541,64590086181.52576,49058984934.06897
1490,8.605553436789937e+17,753.11,37.03,694275.82,327446.02,978915.26,432767.85,265565.34,795438.16,-20071705167.320618,-47301865949.2989,70807618645.43011
1491,4.573739116776307e+17,734.33,5.53,955032.06,48449.05,636472.46,944906.39,879885.75,656573.79,66558493924.87506,48756855545.79195,10895484606.409943
1492,6.162745540391451e+17,685.16,48.13,508977.5,114995.87,301076.2,629405.67,433379.14,982696.04,15999314467.504646,-7829296525.046116,98930739902.90927
1493,5.3411745165602106e+17,510.16,10.58,637000.46,349179.76,126700.63,786519.27,35869.53,797523.72,29648909033.764122,-73830337131.09027,22463252779.935055
1494,7.946229793004959e+17,106.71,23.28,207804.38,530549.46,943785.05,93842.43,750506.33,918094.94,-94633282058.83865,42068451415.526,74308576071.3003
1495,1.5928065663392224e+17,89.18,41.27,550390.88,987796.4,741214.36,387976.6,983839.23,303930.98,1650876553.4907837,22849421269.83568,-7000680346.179242
1496,3.517965229968622e+17,945.9,21.25,375296.56,816662.42,905918.62,981563.48,486180.64,707977.33,59921353192.29237,4407724743.010654,13137456402.016504
1497,2.8236109299626976e+17,167.97,33.06,592933.78,586949.57,982322.53,189706.56,837875.86,967395.72,-6114097076.32816,16860907023.894636,48523793816.932434
1498,8.3350775703366e+17,809.72,39.43,264356.66,776122.07,841931.25,592989.26,454735.07,185103.87,23380335593.279922,11173260245.459646,-80425035645.07211
1499,3.1953859220616634e+17,647.84,28.91,992296.05,234596.34,934480.59,271177.75,987972.93,151402.42,-11699429559.528217,39602865759.690605,-27162412403.259914
1500,6.226889765196915e+17,24.79,17.03,652467.85,51696.26,624342.76,446372.71,116457.1,381997.29,-28619464016.82175,-35397109954.804214,22038522758.36459
1501,3.6735356786152954e+17,911.79,32.38,722994.9,344589.58,443516.63,163836.03,933050.43,793024.78,-27711666825.605217,37345406579.252716,21376208228.221443
1502,4.3718195989775494e+17,31.96,48.07,297077.15,451993.82,374628.88,425727.46,395571.99,199654.95,-12255925553.915424,-13342658957.415482,-38778010076.47157
1503,4.006166169903196e+17,409.41,47.32,102400.07,914038.67,949060.25,900682.75,663206.67,375536.27,50433455070.894455,9716359694.751648,-26908177395.084717
1504,3.653732495958208e+17,654.68,31.65,687272.43,712716.88,638469.25,397320.86,862570.37,133309.02,46119091139.54925,22463121515.778324,-37768435501.60271
1505,9.252321824375533e+17,471.93,44.45,133345.25,945778.81,265951.87,134633.79,673171.69,374673.33,-76655507546.31091,21847197446.74035,-28920303531.39622
1506,9.086621474810532e+17,347.33,37.6,842341.63,600632.89,972461.68,867448.24,998521.54,35216.34,37945762748.9825,82849281337.12895,-74103992560.84818
1507,7.457860365326026e+17,140.99,28.46,993383.81,823635.96,212945.99,240679.37,560363.23,779759.71,-118844017747.3802,6205120460.67226,84759692565.47173
1508,7.877154692483002e+17,427.52,44.36,190741.96,257690.12,438954.33,667227.68,924819.74,714402.81,34580103807.07069,102296650630.60367,33853927894.099705
1509,2.1680770517323338e+17,54.67,47.03,630293.23,351600.74,469498.27,130981.82,498565.74,529998.71,-28327711234.516155,486117733.5477135,-3848172260.3310733
1510,3.426224479280711e+17,234.86,38.14,94118.45,77356.28,134743.05,970500.69,722337.18,941850.49,48062897252.17677,13764280938.538872,6710977749.700399
1511,3.663680243323593e+16,54.51,14.23,235851.75,975764.49,819997.94,692419.63,676419.13,216341.03,2085186894.829558,2137124553.694686,-1475034320.2789683
1512,6769225659128164.0,739.08,46.74,577901.21,896598.42,825944.69,676413.48,777099.34,824323.9,356042415.9845452,857583125.9633424,432130180.4064342
1513,3.756829066218667e+17,424.9,38.68,879970.01,887042.84,359810.45,145942.62,411359.94,35414.94,-29149692611.967396,-5540943429.900136,-52469544318.66098
1514,3.435312396684048e+17,101.55,32.66,973162.43,446564.68,344012.13,96169.8,755174.17,499405.53,-44725436070.38792,16982862468.015064,-1190538722.8851404
1515,1.3096456100155677e+17,156.31,41.06,766350.8,339795.98,354123.3,28162.91,554349.17,934077.31,-15695222523.550528,-164811921.82613066,14175279318.979733
1516,9.897746612732356e+17,68.13,11.34,993496.7,81842.51,166340.87,115497.05,804108.37,189214.59,-86287337131.40903,36720676760.84622,-63341662940.62962
1517,3.106061302543891e+17,48.51,46.41,124656.18,437054.14,80479.55,685753.12,682126.39,264432.05,15146981208.893229,15894067009.172058,-18867722863.229836
1518,3.4418081852222605e+17,380.45,32.17,169614.43,105684.87,602754.98,275786.7,30833.74,94951.39,-12786908427.815004,-39577957042.70357,-28173794975.185448
1519,2.691357325281653e+17,950.77,37.24,901562.15,483711.33,169230.94,69905.16,182428.83,504127.68,-38520961404.6658,-22840813029.630207,9501501399.191925
1520,9.601396811859474e+17,957.09,23.68,680600.23,14561.62,840485.6,811892.91,836228.43,939409.85,41024504223.027534,38462315959.99248,71740083527.05081
1521,3.719701033560005e+17,771.9,17.57,345006.3,30862.18,35404.96,423561.13,508656.04,163677.39,-5669275771.9868355,14081590304.409096,-44761969094.22798
1522,6.610813428127236e+17,564.53,27.37,36093.86,109739.83,295689.68,77211.84,416879.45,399662.41,-82886497906.42386,-4333885704.623793,-9289241130.3431
1523,6.5213922846824e+17,722.18,17.35,305627.16,69352.33,833226.19,524933.17,864765.85,49826.85,-5881301220.1283455,55220123799.84239,-70143829965.34793
1524,1.1754790704966413e+17,603.68,40.45,690564.87,302330.92,911137.94,603280.92,793037.33,846894.8,6058393836.658367,11818492557.766836,12799229187.353714
1525,3.6474456666041024e+17,769.36,27.48,377947.56,722234.4,943283.96,884459.05,7129.01,719275.64,27954827197.98603,-44048892382.62786,10167139094.45108
1526,9.687191037489382e+17,477.27,43.96,910355.79,848069.17,152392.0,470660.9,331924.03,46989.77,-13175341943.289312,-38302568370.692924,-138303118541.75916
1527,7.7737238558563e+17,783.68,38.74,537432.15,299965.05,728467.13,877341.72,89694.5,864915.86,76737410892.695,-69698798866.84677,34228792853.505234
1528,3.454806553375124e+17,275.72,28.34,102867.16,926150.49,886264.09,828968.25,465709.48,33187.42,13530854301.462757,9735748538.625776,-45521840855.18978
1529,1.5482159115160954e+17,99.05,46.68,419350.93,883137.28,695101.54,288351.71,895325.5,691318.88,-1296429810.0772793,20010766299.38127,509542498.65805554
1530,2.3087340112954013e+17,533.13,15.24,335464.44,854370.16,241058.45,97039.39,906770.52,715719.94,-23692444775.45744,14252973428.7547,14844210840.397959
1531,4.358099781502267e+17,849.76,45.1,593493.49,624838.28,86291.06,426855.03,802646.7,399193.13,-4207965430.3886356,47976278282.93806,-10477245799.182175
1532,1.2869840609631483e+17,559.68,18.53,245604.96,541963.82,11297.26,167464.33,122702.28,576964.62,-9676444893.21496,-12273981266.122171,716447484.9637413
1533,5.224938611739065e+17,552.03,47.76,896449.46,665839.86,880330.32,991918.08,273274.82,752940.53,101577083552.04141,-18165439459.634567,-11496947590.283058
1534,1.3374533294329312e+17,319.04,43.93,664468.8,83716.71,812844.99,380948.0,201233.5,250019.03,-4692022885.915398,-19026413877.677372,-7657210850.30521
1535,5.429574146032466e+17,586.01,8.38,876809.92,521412.69,540472.42,609707.88,887738.05,871484.81,31975063322.19552,51268020128.77962,47472271133.08226
1536,7.159119053263404e+17,353.93,12.06,886904.64,96912.52,19083.37,723615.32,580119.23,436331.16,37078617519.5062,-1517253084.591525,-27481812240.71671
1537,6.778047117180493e+17,831.42,31.83,312446.31,142382.71,725483.26,58671.76,901783.96,372894.74,-79977991821.0682,64533922375.74816,-19787955339.309795
1538,4.646377540845513e+17,553.55,15.82,664991.24,321473.29,108297.82,234083.85,975910.48,685072.0,-14957793498.124962,73711021662.66931,10989776920.94635
1539,7.127968646277615e+17,850.89,30.13,83329.46,84135.01,59166.53,911188.01,602202.74,973972.93,9110425647.669174,1319789453.4243517,70955928142.05508
1540,1.118187582747755e+17,552.67,18.86,87404.83,659017.83,16610.94,141689.35,617219.65,557446.19,-16579904275.992472,775393393.8910648,-2960949723.902869
1541,9.418998960688554e+17,607.9,25.7,509754.25,145466.86,702877.22,337074.2,243982.46,7487.35,-31662845405.57299,-49823043122.59444,-140917648370.226
1542,3.754640891056833e+17,704.72,49.62,54404.74,121115.73,996947.09,238694.11,968079.45,956789.89,-6506534012.939362,49260245080.10603,40062110937.016846
1543,2.5434372120190157e+17,640.68,49.99,347747.53,592797.8,626349.6,535384.89,700209.69,896061.39,-3278081406.064509,10113548670.142155,32452487943.6062
1544,1.0635986191879483e+17,217.67,13.07,121389.82,257595.31,912623.83,220108.74,264620.36,705401.8,-7789453431.277006,-5917783636.151385,2611442628.011526
1545,3.638606643781636e+17,486.69,48.3,877029.91,87741.11,895881.58,570376.71,755379.64,800104.65,-29827747039.869034,39682032888.958626,-3279502941.7494307
1546,1.0330534239227988e+16,686.81,14.92,484754.44,250232.19,444984.3,68875.31,629382.24,101517.47,-1180049310.9183254,379494181.67430854,-1377452309.569303
1547,7.124372522530618e+17,941.34,13.42,264665.14,264591.57,886438.21,731101.36,748702.52,690225.0,36880459091.01563,42831135672.19842,19408106566.796688
1548,6.656018753277112e+17,64.9,6.83,525296.71,259779.44,458793.81,567282.83,973162.29,991974.31,31008297922.198402,89810040383.13287,71592114702.11664
1549,9.61445629255164e+17,874.51,14.39,169406.95,266406.17,982522.59,329805.92,128985.11,87051.73,-35197713072.334816,-21938953059.721085,-120613857327.84961
1550,1.1830691335759146e+16,382.54,43.66,866125.62,470606.52,201750.5,836932.56,244176.59,926106.62,1182199226.676669,-420457830.8162445,1119193568.3087442
1551,2.102572948267579e+16,605.12,23.75,855192.0,52362.81,658342.82,390613.79,715599.59,524569.42,-134657207.58372998,1022458789.556777,-13767493.19592236
1552,6.127979675537062e+17,70.88,34.29,992441.5,571380.11,977525.89,724803.31,403446.38,780189.66,122140592995.16574,-123079592389.91782,46206038326.51066
1553,9.766774296200063e+17,647.23,15.6,928211.63,584069.39,153742.04,59027.47,205486.66,929855.34,-108080129561.85345,-46586709685.63579,77089238208.15942
1554,1.1398271035435142e+17,612.68,27.87,149834.7,186679.71,549640.62,619216.9,8514.42,199259.54,89641464800.87337,22886098341.757065,-22255462324.98638
1555,8.23698759899407e+17,684.8,9.49,712948.46,411683.77,988823.91,981307.04,597814.36,308180.9,121944410460.51721,-8088624469.216749,-48144488975.86818
1556,8.418848653125162e+16,412.22,36.69,241987.28,303255.82,759394.35,399617.55,680449.34,762236.11,-2031083107.1474454,3769296282.583186,6697095734.11791
1557,6.26022696020263e+17,222.66,16.07,155981.35,815992.62,733580.62,57562.75,701789.11,916514.31,-85247625967.46622,11949896891.405876,51141514479.56334
1558,2.908104384424101e+17,51.48,12.77,692633.02,85102.94,659929.17,897242.71,398574.58,806891.47,34061451849.61973,-5368826795.870537,17955561382.86436
1559,6.041065082211022e+17,343.94,32.85,179770.01,143828.96,522346.11,83177.39,600064.39,211420.66,-63363719732.28744,-5310014729.132062,-46354900129.93202
1560,9.773133937330011e+17,242.82,29.2,533574.36,193159.82,26063.35,877354.77,876813.25,165149.61,95785118102.33551,20268913187.509758,-48010824535.12428
1561,1.1142730372440613e+17,838.43,41.05,301573.82,197360.28,658610.22,375935.15,18111.59,343586.98,-10103883382.257856,-121981496008.26413,11521066473.620926
1562,4.278252154683541e+17,889.06,46.23,159920.77,528318.38,218512.04,689723.16,370806.94,694805.04,25750039738.937927,-17412495001.710934,23009823982.577183
1563,6.405240201079e+17,312.1,20.07,411745.7,980791.52,910682.53,364216.1,344806.81,832936.51,-31353882494.88809,-29623468610.996395,55282953977.975655
1564,6.256345646502751e+17,343.06,8.2,983870.03,471470.76,576517.38,618812.39,25434.21,364143.11,-6450906636.380346,-103167737603.99371,-4021831860.0769186
1565,5.4522609787474616e+16,645.79,10.23,324618.84,671181.57,98665.95,945427.67,741274.8,655675.65,7461902698.9501295,1386865630.3714733,2011612813.108417
1566,8.657195806186989e+17,616.89,46.54,934123.8,594390.35,51971.89,678458.06,856136.81,751898.24,40559958481.1201,106896672767.97992,86497874717.99823
1567,3.839448006217271e+17,991.79,33.32,464571.93,147181.42,114911.67,184208.97,821034.92,943584.44,-13161663521.427212,15443594784.982243,50389964249.267845
1568,3.598074917005833e+17,760.86,13.09,680926.33,628091.88,956551.36,229633.6,288025.0,342737.59,-31638146498.891712,-27097740835.96364,-5301050765.39734
1569,5.222680258598986e+17,654.79,48.38,616910.6,901269.47,81954.18,664677.59,161284.9,558825.05,20660291932.52497,-48246031987.25518,5719960790.040355
1570,3.382055854713838e+17,939.32,11.02,944542.09,31152.95,703376.91,642976.25,674150.62,490803.27,33850404645.592484,34732498166.82835,3680192571.402829
1571,6.3250419480950456e+16,531.18,15.62,445766.25,792188.64,527872.8,289787.57,308500.17,883232.05,-1646686896.937001,2855486929.9670677,6444220163.531772
1572,5.7296963263164154e+17,919.29,45.71,821312.45,136958.43,770237.72,351514.61,459916.34,138684.93,-29204290003.292683,-4795221464.073199,-72487402755.85233
1573,9.798774776774108e+17,618.09,32.2,765958.5,522263.37,461638.03,609466.45,688201.95,471595.19,13205995780.453228,88623495056.3808,-45537858352.90415
1574,3.3043372421422016e+17,826.89,22.35,350544.3,844696.67,122153.61,48725.35,722897.86,250739.43,-48278567306.39726,16379486507.54015,-20376307271.042564
1575,9.631904398979037e+17,137.62,10.38,585785.47,971575.54,284930.07,499759.5,540131.02,502986.78,4142926421.754185,-10396722559.280025,11135675622.613686
1576,3.0171222425529466e+17,501.55,19.78,598024.8,444152.33,97026.42,145921.6,166869.83,178204.92,-17072227385.073586,-17261494712.341076,-29810042660.941803
1577,3.5894039947503136e+17,593.15,17.37,553336.31,277418.59,905234.53,131902.87,664229.3,933955.26,-28659298031.66877,-9795870558.662361,36941925345.38715
1578,2.8571530515966442e+17,918.78,18.48,753056.27,621921.97,529765.55,639262.86,969200.56,537812.94,21773253067.26168,25120406690.772507,-12184203290.42691
1579,7.855484119838953e+17,757.15,8.62,712887.82,579976.22,267922.27,141972.93,774895.58,386388.88,-76272343729.17006,37793331050.23706,-35706076382.669136
1580,7.781663712155617e+17,783.29,41.09,961159.52,843342.35,575034.96,651955.67,470396.44,843852.99,29454740315.652847,-14710264478.486698,102376788560.17902
1581,5.689001301623868e+17,682.17,43.36,587455.95,588861.82,128569.93,856293.6,331548.53,658877.83,51226640812.54708,-11117170184.964302,22350739637.848618
1582,6.746412526480008e+17,439.12,31.97,849563.39,744269.22,833365.37,702979.97,840306.22,441817.15,31957268499.663452,80036467446.02504,-35327753656.9989
1583,5.1071307612933574e+17,773.69,41.47,637737.84,518337.88,308040.88,185604.27,231898.96,817224.15,-27399343588.314884,-21142609597.31415,17825474668.577957
1584,8.602160994408933e+17,100.28,27.61,42319.68,449205.45,409715.6,80483.44,685300.55,311479.8,-114378330877.8559,22880554254.063725,-29953618581.00397
1585,4.924672439344967e+17,72.01,9.97,514353.68,805648.13,261475.84,713640.56,982504.2,321559.67,19343735202.3751,62947555135.69081,-23649481673.124462
1586,8.76454906324691e+17,348.45,42.88,852203.44,410674.95,927495.14,106988.6,610141.55,343402.32,-96018607541.65808,-1995598750.7285862,-23900055087.330708
1587,8.25667492561939e+17,462.84,16.22,186646.4,452464.47,296527.74,184664.44,736950.29,791181.03,-66248880031.51364,38009841687.279724,57007640601.25567
1588,5.682877915180729e+16,45.88,38.01,123285.55,383338.35,547816.1,659294.26,688646.16,227468.09,1864740553.255292,3755153314.72241,-3589440855.68639
1589,8.355724696892861e+17,593.94,42.09,97274.78,686114.88,88202.28,265825.25,756160.25,530219.68,-56645431133.20648,72168917703.07516,1247359008.728712
1590,1.358579314937732e+17,472.07,20.16,177062.77,684233.27,143821.47,585154.18,943143.63,962339.64,7095502368.473765,12645121444.589016,12584027852.545656
1591,2.8174009195242064e+17,804.59,38.77,376859.15,607663.0,445103.38,943257.74,405702.21,876742.66,35374865056.96799,1837370941.8832822,19995813462.027283
1592,1.2731481471203458e+16,744.25,19.19,324777.21,825679.1,778404.0,682550.39,321167.05,814410.34,396900404.54064965,-633953994.6194321,977157384.9932318
1593,8.278434162563855e+17,742.71,18.86,231898.08,221902.91,305236.11,204650.19,153299.34,829353.66,5680821451.855362,-93604307123.72116,43725995729.67169
1594,2.4928807566243245e+17,916.11,34.35,710217.07,335724.83,505531.87,974595.58,42457.12,541327.68,28104251819.240578,-22556371881.891846,4976749761.520082
1595,5.2225286881023917e+17,719.21,32.86,657293.93,506777.73,928241.86,82786.34,310384.86,925072.44,-46444657752.221176,397529874.72365236,29342414670.57352
1596,5.357204375677079e+16,533.4,42.94,11825.72,558512.08,288652.68,125871.41,898293.97,95613.12,-1527160367.410036,5531513702.679436,-4513496191.1117115
1597,9.585365332534387e+17,537.13,26.5,342598.7,688300.48,615645.75,722217.86,712341.55,79166.88,50867907905.31268,60078040801.09839,-111846308147.45175
1598,9.372601324448072e+17,222.91,25.59,634897.63,658585.41,523584.64,353286.58,577039.67,13096.92,-2346942904.866131,26349780890.765522,-161068274116.4213
1599,6.00758894136603e+16,944.31,17.8,903754.22,727397.08,871384.21,23956.12,931946.91,537083.02,-8741143611.620506,4762719692.589294,389162679.5191492
1600,3.1891503413927443e+17,541.7,43.86,227907.83,124864.95,685292.08,956560.44,567033.59,53831.79,40704618055.422714,-9464366237.041302,-28991693940.725517
1601,4.2294632049906835e+17,640.32,17.93,377023.85,389029.43,191821.12,339354.07,269762.85,364536.28,-21823566161.13295,-24520648777.48989,-12387733422.436968
1602,6.364377658127003e+16,975.25,46.71,262381.55,796207.36,876687.95,882318.02,407654.8,670594.72,11574805608.26068,-5579441656.269857,10106857313.461885
1603,9.001957694193678e+17,201.91,19.31,952640.49,103830.27,776308.3,907677.37,780559.63,968166.49,54333075519.480896,46911468653.63056,115649888093.39236
1604,8.295524414799502e+17,171.48,15.23,459229.07,938874.19,520235.93,730989.18,642444.43,961292.83,52070787867.717125,59435714184.18685,99194549270.97272
1605,9.921829027885326e+17,61.57,47.66,437026.76,616528.54,84773.9,922784.12,447604.06,962316.57,95560573562.99466,-3573253242.729422,109566280074.19012
1606,6.798038738890236e+17,349.36,7.68,448948.18,597066.51,907479.38,149498.98,37153.71,712521.05,-52838956163.38231,-93843112935.76053,15473832126.59216
1607,2.900582973619198e+17,798.49,30.57,927546.32,675202.43,306368.47,112980.37,308664.12,340056.6,-33121562551.18611,-17503070527.090942,-1305035494.3421307
1608,5.201115995249721e+17,203.88,43.58,157814.3,442598.54,220599.35,375326.14,472144.22,451811.35,-44867033773.55703,-17101413278.977001,-30211714143.485947
1609,6.333145431989853e+17,12.43,18.84,351266.22,986090.87,487758.13,610695.14,320132.64,278926.5,38016828492.95204,-185985241746.75293,-182290241599.85614
1610,5.2293045279583674e+17,868.28,49.12,480872.23,955241.98,810026.65,238836.19,759934.9,623556.94,-39367839785.66069,30121424675.819588,20403476790.96203
1611,2.8206917955646595e+17,96.97,11.51,435218.8,974518.93,681779.24,521332.73,42073.43,190986.94,2288399313.644647,-47977084726.49988,-20404458513.17074
1612,1.3319046400639354e+17,676.82,33.16,191990.04,58880.3,487991.06,692835.24,993123.22,355511.54,3170734342.566883,18758905807.12423,-3413262759.615633
1613,3.3500339697928877e+17,153.29,28.13,202662.49,454830.19,531461.01,484720.06,611057.76,188209.41,-5725395463.749607,23286758598.36945,-27723116644.677994
